Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U,"Real Average WBA (base 2004, region)","Real Maximum WBA (base 2004, region)","Real Average WBA (base 2004, nation)","Real Maximum WBA (base 2004, nation)","Real Average WBA (base 2024, region)","Real Maximum WBA (base 2024, region)","Real Average WBA (base 2024, nation)","Real Maximum WBA (base 2024, nation)"
2002,WV,South,221.78,338.0,24.0,534.11,True,False,0.34960108501303,0.441,0.415,179.9,173.3,232.66,354.58,232.88,354.91,390.56,595.23,386.71,589.37
2002,WY,West,235.54,283.0,20.0,516.27,True,False,0.31791873997858,0.488,0.456,179.9,184.7,246.12,295.72,247.32,297.16,424.59,510.14,410.71,493.46
2003,AK,West,177.03,248.0,44.0,645.32,False,True,0.55852347183433,0.308,0.274,184.0,188.6,181.16,253.79,181.74,254.6,312.52,437.81,301.81,422.8
2003,AL,South,180.19,210.0,45.0,474.86,False,True,0.30743589777213,0.422,0.379,184.0,177.3,184.76,215.33,184.99,215.59,310.16,361.47,307.19,358.01
2003,AR,South,228.27,345.0,62.0,458.49,True,False,0.47132214879175,0.512,0.498,184.0,177.3,234.06,353.76,234.35,354.19,392.92,593.85,389.16,588.17
2003,AZ,West,187.71,205.0,40.0,572.38,False,True,0.30232129225633,0.406,0.328,184.0,188.6,192.09,209.78,192.71,210.46,331.37,361.9,320.01,349.49
2003,CA,West,255.88,370.0,40.0,690.17,False,True,0.44683838931872,0.447,0.371,184.0,188.6,261.85,378.63,262.69,379.85,451.72,653.18,436.23,630.79
2003,CO,West,317.63,398.0,25.0,746.69,True,False,0.27187373333935,0.482,0.425,184.0,188.6,325.04,407.29,326.09,408.6,560.73,702.61,541.51,678.52
2003,CT,Northeast,292.78,411.0,15.0,709.09,True,False,0.54725394371336,0.452,0.413,184.0,193.5,302.92,425.23,300.58,421.95,490.84,689.03,499.14,700.69
2003,DC,South,263.66,309.0,50.0,737.05,True,False,0.32578067265197,0.436,0.358,184.0,177.3,270.35,316.84,270.68,317.23,453.84,531.88,449.5,526.79
2003,DE,South,261.57,320.0,20.0,669.44,False,True,0.52796431232922,0.441,0.391,184.0,177.3,268.21,328.12,268.54,328.52,450.24,550.82,445.93,545.55
2003,FL,South,230.99,275.0,32.0,619.85,False,True,0.33115795742372,0.457,0.373,184.0,177.3,236.85,281.98,237.14,282.32,397.6,473.36,393.8,468.83
2003,GA,South,247.18,295.0,40.0,638.23,False,True,0.30809788549839,0.463,0.387,184.0,177.3,253.45,302.49,253.76,302.86,425.47,507.78,421.4,502.93
2003,HI,West,320.78,395.0,5.0,685.48,True,False,0.43954055929478,0.549,0.468,184.0,188.6,328.26,404.22,329.32,405.52,566.29,697.31,546.88,673.41
2003,IA,Midwest,251.46,292.0,43.0,518.65,True,False,0.44235480938852,0.528,0.485,184.0,178.3,257.52,299.04,258.16,299.78,409.51,475.54,428.7,497.81
2003,ID,West,239.9,316.0,51.0,514.73,True,False,0.50455380368885,0.5,0.466,184.0,188.6,245.5,323.37,246.29,324.42,423.51,557.85,408.99,538.73
2003,IL,Midwest,256.27,326.0,51.0,737.69,True,False,0.42983467063836,0.405,0.347,184.0,178.3,262.45,333.86,263.09,334.68,417.35,530.91,436.9,555.78
2003,IN,Midwest,277.95,336.0,50.0,577.09,False,True,0.38953051972136,0.526,0.482,184.0,178.3,284.65,344.1,285.35,344.95,452.65,547.19,473.86,572.82
2003,KS,Midwest,282.53,345.0,86.0,631.67,True,False,0.38602540930886,0.505,0.447,184.0,178.3,289.34,353.32,290.05,354.19,460.11,561.85,481.67,588.17
2003,KY,South,260.45,329.0,39.0,544.55,True,False,0.32624537484356,0.523,0.478,184.0,177.3,267.06,337.35,267.39,337.76,448.31,566.31,444.02,560.89
2003,LA,South,204.15,258.0,10.0,513.15,True,False,0.28827863678088,0.445,0.398,184.0,177.3,209.33,264.55,209.59,264.87,351.4,444.1,348.04,439.85
2003,MA,Northeast,345.21,507.0,29.0,816.51,True,False,0.55093066846896,0.458,0.423,184.0,193.5,357.16,524.56,354.4,520.5,578.73,849.97,588.52,864.35
2003,MD,South,247.5,310.0,25.0,634.5,False,True,0.35002992276634,0.453,0.39,184.0,177.3,253.78,317.87,254.09,318.26,426.02,533.6,421.95,528.5
2003,ME,Northeast,233.28,283.0,49.0,534.42,True,False,0.37066602199049,0.499,0.437,184.0,193.5,241.36,292.8,239.49,290.54,391.09,474.44,397.7,482.47
2003,MI,Midwest,292.48,362.0,81.0,645.96,False,True,0.43393639190948,0.501,0.453,184.0,178.3,299.53,370.73,300.27,371.64,476.32,589.53,498.63,617.15
2003,MN,Midwest,323.33,467.0,38.0,734.1,True,False,0.43788376261095,0.48,0.44,184.0,178.3,331.13,478.26,331.94,479.44,526.56,760.53,551.22,796.16
2003,MO,Midwest,208.6,250.0,40.0,604.48,False,True,0.40636920255547,0.427,0.345,184.0,178.3,213.63,256.03,214.16,256.66,339.71,407.14,355.63,426.21
2003,MS,South,175.95,210.0,30.0,423.63,False,True,0.32965059039153,0.453,0.415,184.0,177.3,180.42,215.33,180.64,215.59,302.86,361.47,299.97,358.01
2003,MT,West,221.26,297.0,70.0,533.78,True,False,0.44561487814448,0.45,0.415,184.0,188.6,226.42,303.93,227.15,304.91,390.6,524.31,377.21,506.33
2003,NC,South,275.72,408.0,34.0,537.47,True,False,0.3661089206931,0.538,0.513,184.0,177.3,282.72,418.36,283.06,418.87,474.6,702.29,470.06,695.57
2003,ND,Midwest,232.73,290.0,43.0,550.73,True,False,0.3719823501619,0.46,0.423,184.0,178.3,238.34,296.99,238.93,297.72,379.01,472.28,396.77,494.4
2003,NE,Midwest,216.62,262.0,36.0,491.17,False,False,0.37666429576719,0.486,0.441,184.0,178.3,221.84,268.32,222.39,268.98,352.78,426.68,369.3,446.67
2003,NH,Northeast,268.88,372.0,32.0,729.21,False,True,0.30124294019478,0.419,0.369,184.0,193.5,278.19,384.88,276.04,381.91,450.77,623.65,458.4,634.2
2003,NJ,Northeast,335.26,475.0,61.0,747.52,True,False,0.52371910549857,0.51,0.448,184.0,193.5,346.87,491.45,344.19,487.65,562.05,796.32,571.56,809.79
2003,NM,West,215.19,277.0,52.0,490.69,True,False,0.28495584322094,0.494,0.439,184.0,188.6,220.21,283.46,220.92,284.38,379.89,489.0,366.86,472.24
2003,NV,West,255.61,309.0,16.0,623.21,True,False,0.45919737464205,0.485,0.41,184.0,188.6,261.57,316.21,262.42,317.23,451.24,545.49,435.77,526.79
2003,NY,Northeast,292.32,405.0,40.0,757.23,False,True,0.40424775050496,0.458,0.386,184.0,193.5,302.44,419.02,300.1,415.79,490.07,678.97,498.36,690.46
2003,OH,Midwest,248.1,315.0,88.0,652.33,True,False,0.35416738459313,0.425,0.38,184.0,178.3,254.08,322.6,254.71,323.39,404.04,512.99,422.97,537.02
2003,OK,South,233.13,303.0,16.0,533.63,True,False,0.31190611725041,0.498,0.437,184.0,177.3,239.05,310.69,239.34,311.07,401.29,521.55,397.45,516.56
2003,OR,West,265.61,405.0,93.0,622.28,True,False,0.46356499736451,0.464,0.427,184.0,188.6,271.81,414.45,272.68,415.79,468.89,714.97,452.82,690.46
2003,PA,Northeast,300.24,451.0,35.0,613.85,True,False,0.6159715619689,0.529,0.489,184.0,193.5,310.64,466.62,308.24,463.01,503.34,756.09,511.86,768.88
2003,PR,Northeast,112.33,133.0,7.0,278.05,True,False,0.29104250313597,0.439,0.404,184.0,193.5,116.22,137.61,115.32,136.54,188.32,222.97,191.5,226.74
2003,RI,Northeast,311.34,427.0,56.0,631.47,True,False,0.46298004119914,0.557,0.493,184.0,193.5,322.12,441.79,319.63,438.37,521.95,715.85,530.78,727.96
2003,SC,South,212.89,278.0,20.0,482.69,True,False,0.33768271541296,0.481,0.441,184.0,177.3,218.29,285.06,218.56,285.4,366.45,478.52,362.94,473.94
2003,SD,Midwest,212.55,241.0,28.0,473.63,True,False,0.23722605184652,0.49,0.449,184.0,178.3,217.68,246.81,218.21,247.42,346.15,392.48,362.36,410.86
2003,TN,South,214.35,275.0,30.0,532.02,False,True,0.36180533933234,0.443,0.403,184.0,177.3,219.79,281.98,220.06,282.32,368.96,473.36,365.43,468.83
2003,TX,South,265.31,328.0,53.0,614.82,False,False,0.27062419385722,0.509,0.432,184.0,177.3,272.04,336.32,272.38,336.73,456.68,564.59,452.31,559.18
2003,UT,West,277.62,365.0,23.0,627.36,True,False,0.27521442323004,0.487,0.443,184.0,188.6,284.1,373.52,285.01,374.72,490.1,644.35,473.3,622.26
2003,VA,South,280.22,318.0,59.0,619.23,False,True,0.30755354889661,0.531,0.453,184.0,177.3,287.33,326.07,287.68,326.47,482.34,547.37,477.73,542.14
2003,VT,Northeast,257.56,351.0,1.0,556.79,True,False,0.55368916970291,0.5,0.463,184.0,193.5,266.48,363.15,264.42,360.35,431.79,588.44,439.1,598.4
2003,WA,West,327.55,496.0,107.0,680.15,True,False,0.45287664027687,0.508,0.482,184.0,188.6,335.19,507.57,336.27,509.21,578.24,875.61,558.42,845.6
2003,WI,Midwest,254.52,329.0,49.0,583.14,False,True,0.53399329791978,0.476,0.436,184.0,178.3,260.66,336.93,261.3,337.76,414.5,535.79,433.91,560.89
2003,WV,South,229.59,351.0,24.0,562.0,True,False,0.36771519421521,0.434,0.409,184.0,177.3,235.42,359.91,235.7,360.35,395.19,604.18,391.41,598.4
2003,WY,West,245.97,296.0,21.0,525.48,True,False,0.34501393943078,0.502,0.468,184.0,188.6,251.71,302.91,252.52,303.88,434.22,522.54,419.34,504.63
2004,AK,West,178.46,248.0,44.0,626.61,False,True,0.53722752351838,0.322,0.285,188.9,193.0,178.46,248.0,178.46,248.0,307.86,427.83,296.35,411.83
2004,AL,South,180.64,210.0,45.0,476.34,False,True,0.26475232463148,0.432,0.379,188.9,181.8,180.64,210.0,180.64,210.0,303.24,352.53,299.97,348.73
2004,AR,South,233.28,345.0,63.0,471.96,True,False,0.40765475221172,0.518,0.494,188.9,181.8,233.28,345.0,233.28,345.0,391.61,579.15,387.39,572.91
2004,AZ,West,189.96,205.0,40.0,557.87,False,True,0.27184678254679,0.422,0.341,188.9,193.0,189.96,205.0,189.96,205.0,327.7,353.65,315.45,340.42
2004,CA,West,266.72,410.0,40.0,639.46,False,True,0.39573426956194,0.485,0.417,188.9,193.0,266.72,410.0,266.72,410.0,460.12,707.29,442.92,680.85
2004,CO,West,306.22,398.0,25.0,743.34,True,False,0.22089945977732,0.474,0.412,188.9,193.0,306.22,398.0,306.22,398.0,528.26,686.59,508.51,660.92
2004,CT,Northeast,281.03,429.0,15.0,701.99,True,False,0.48368309113513,0.44,0.4,188.9,200.2,281.03,429.0,281.03,429.0,455.37,695.14,466.68,712.4
2004,DC,South,260.69,309.0,50.0,816.18,True,False,0.22059305408653,0.414,0.319,188.9,181.8,260.69,309.0,260.69,309.0,437.62,518.72,432.9,513.13
2004,DE,South,249.17,330.0,20.0,622.13,False,True,0.50550538284819,0.439,0.401,188.9,181.8,249.17,330.0,249.17,330.0,418.28,553.97,413.77,548.0
2004,FL,South,227.48,275.0,32.0,610.49,False,True,0.34933534222323,0.45,0.373,188.9,181.8,227.48,275.0,227.48,275.0,381.87,461.64,377.76,456.67
2004,GA,South,243.02,300.0,40.0,620.51,False,True,0.25225070890474,0.456,0.392,188.9,181.8,243.02,300.0,243.02,300.0,407.96,503.61,403.56,498.18
2004,HI,West,330.13,417.0,5.0,743.55,True,False,0.4080753139672,0.55,0.444,188.9,193.0,330.13,417.0,330.13,417.0,569.51,719.37,548.22,692.47
2004,IA,Midwest,250.96,300.0,44.0,505.44,True,False,0.36461128507546,0.533,0.497,188.9,182.6,250.96,300.0,250.96,300.0,399.08,477.06,416.75,498.18
2004,ID,West,232.34,316.0,51.0,507.07,True,False,0.45108094519859,0.494,0.458,188.9,193.0,232.34,316.0,232.34,316.0,400.81,545.13,385.83,524.75
2004,IL,Midwest,245.11,326.0,51.0,709.63,True,False,0.39573947341777,0.399,0.345,188.9,182.6,245.11,326.0,245.11,326.0,389.77,518.4,407.03,541.36
2004,IN,Midwest,281.02,348.0,50.0,579.8,False,True,0.32719119457174,0.536,0.485,188.9,182.6,281.02,348.0,281.02,348.0,446.88,553.39,466.66,577.89
2004,KS,Midwest,272.3,351.0,87.0,594.24,True,False,0.29250041001651,0.52,0.458,188.9,182.6,272.3,351.0,272.3,351.0,433.01,558.16,452.18,582.87
2004,KY,South,266.64,365.0,39.0,577.15,True,False,0.30913861199345,0.523,0.462,188.9,181.8,266.64,365.0,266.64,365.0,447.61,612.72,442.78,606.12
2004,LA,South,199.4,258.0,10.0,489.02,True,False,0.29382190428575,0.445,0.408,188.9,181.8,199.4,258.0,199.4,258.0,334.73,433.1,331.13,428.44
2004,MA,Northeast,343.93,508.0,29.0,814.59,True,False,0.5318027995849,0.464,0.422,188.9,200.2,343.93,508.0,343.93,508.0,557.29,823.15,571.13,843.59
2004,MD,South,253.62,310.0,25.0,633.72,False,True,0.30407718435885,0.464,0.4,188.9,181.8,253.62,310.0,253.62,310.0,425.75,520.4,421.16,514.79
2004,ME,Northeast,234.81,292.0,51.0,545.82,True,False,0.35660264547012,0.489,0.43,188.9,200.2,234.81,292.0,234.81,292.0,380.48,473.15,389.93,484.9
2004,MI,Midwest,287.28,362.0,81.0,647.41,False,True,0.41013136102711,0.489,0.444,188.9,182.6,287.28,362.0,287.28,362.0,456.83,575.65,477.06,601.14
2004,MN,Midwest,312.67,478.0,38.0,718.96,True,False,0.37513791190474,0.472,0.435,188.9,182.6,312.67,478.0,312.67,478.0,497.21,760.11,519.22,793.77
2004,MO,Midwest,207.59,250.0,40.0,568.56,False,True,0.33660931273223,0.425,0.365,188.9,182.6,207.59,250.0,207.59,250.0,330.11,397.55,344.73,415.15
2004,MS,South,174.32,210.0,30.0,441.81,False,True,0.27535163947266,0.45,0.395,188.9,181.8,174.32,210.0,174.32,210.0,292.63,352.53,289.48,348.73
2004,MT,West,227.77,323.0,73.0,533.79,True,False,0.38711087844952,0.464,0.427,188.9,193.0,227.77,323.0,227.77,323.0,392.93,557.21,378.24,536.38
2004,NC,South,248.82,416.0,36.0,507.86,True,False,0.33054895056744,0.512,0.49,188.9,181.8,248.82,416.0,248.82,416.0,417.69,698.34,413.19,690.81
2004,ND,Midwest,233.4,312.0,43.0,530.09,True,False,0.31068781389694,0.465,0.44,188.9,182.6,233.4,312.0,233.4,312.0,371.15,496.14,387.59,518.11
2004,NE,Midwest,215.83,280.0,36.0,488.67,False,False,0.34081607291854,0.476,0.442,188.9,182.6,215.83,280.0,215.83,280.0,343.21,445.26,358.41,464.97
2004,NH,Northeast,256.37,372.0,32.0,690.57,False,True,0.27411413498801,0.41,0.371,188.9,200.2,256.37,372.0,256.37,372.0,415.41,602.78,425.73,617.75
2004,NJ,Northeast,329.88,490.0,61.0,759.52,True,False,0.5792460821838,0.493,0.434,188.9,200.2,329.88,490.0,329.88,490.0,534.53,793.98,547.8,813.7
2004,NM,West,217.16,290.0,58.0,490.89,True,False,0.2735017245958,0.502,0.442,188.9,193.0,217.16,290.0,217.16,290.0,374.62,500.28,360.62,481.58
2004,NV,West,257.84,317.0,16.0,606.47,True,False,0.42898446460682,0.486,0.425,188.9,193.0,257.84,317.0,257.84,317.0,444.8,546.86,428.17,526.41
2004,NY,Northeast,286.35,405.0,40.0,718.16,False,True,0.376126573469,0.458,0.399,188.9,200.2,286.35,405.0,286.35,405.0,463.99,656.25,475.52,672.55
2004,OH,Midwest,251.43,323.0,90.0,648.65,True,False,0.29978461274002,0.431,0.388,188.9,182.6,251.43,323.0,251.43,323.0,399.82,513.63,417.53,536.38
2004,OK,South,222.79,275.0,16.0,511.6,True,False,0.27671727316046,0.494,0.435,188.9,181.8,222.79,275.0,222.79,275.0,374.0,461.64,369.97,456.67
2004,OR,West,258.88,410.0,96.0,594.37,True,False,0.38729993019549,0.461,0.436,188.9,193.0,258.88,410.0,258.88,410.0,446.59,707.29,429.9,680.85
2004,PA,Northeast,298.31,461.0,35.0,611.64,True,False,0.54750820736635,0.527,0.488,188.9,200.2,298.31,461.0,298.31,461.0,483.37,746.99,495.38,765.54
2004,PR,Northeast,109.58,133.0,7.0,276.84,True,False,0.29055191084676,0.425,0.396,188.9,200.2,109.58,133.0,109.58,133.0,177.56,215.51,181.97,220.86
2004,RI,Northeast,324.44,441.0,56.0,648.59,True,False,0.45920888996837,0.548,0.5,188.9,200.2,324.44,441.0,324.44,441.0,525.71,714.58,538.77,732.33
2004,SC,South,210.24,278.0,20.0,489.73,True,False,0.26849741631664,0.463,0.429,188.9,181.8,210.24,278.0,210.24,278.0,352.93,466.68,349.13,461.65
2004,SD,Midwest,210.49,248.0,28.0,486.66,True,False,0.19619447807214,0.464,0.433,188.9,182.6,210.49,248.0,210.49,248.0,334.72,394.37,349.54,411.83
2004,TN,South,211.12,275.0,30.0,517.35,False,True,0.30228639063952,0.437,0.408,188.9,181.8,211.12,275.0,211.12,275.0,354.41,461.64,350.59,456.67
2004,TX,South,263.55,328.0,53.0,679.9,False,False,0.23477463570759,0.473,0.388,188.9,181.8,263.55,328.0,263.55,328.0,442.42,550.61,437.65,544.68
2004,UT,West,270.26,377.0,24.0,587.56,True,False,0.21902140748407,0.494,0.46,188.9,193.0,270.26,377.0,270.26,377.0,466.23,650.36,448.8,626.05
2004,VA,South,244.02,316.0,50.0,601.66,False,True,0.23255251390649,0.468,0.406,188.9,181.8,244.02,316.0,244.02,316.0,409.64,530.47,405.22,524.75
2004,VT,Northeast,257.39,359.0,42.0,517.0,True,False,0.5129514212751,0.52,0.498,188.9,200.2,257.39,359.0,257.39,359.0,417.07,581.71,427.42,596.16
2004,WA,West,314.16,496.0,109.0,692.88,True,False,0.38199976561605,0.488,0.453,188.9,193.0,314.16,496.0,314.16,496.0,541.96,855.65,521.7,823.66
2004,WI,Midwest,255.39,329.0,49.0,584.46,False,True,0.51842393878567,0.48,0.437,188.9,182.6,255.39,329.0,255.39,329.0,406.12,523.17,424.1,546.34
2004,WV,South,227.0,358.0,24.0,546.98,True,False,0.33735899350331,0.442,0.415,188.9,181.8,227.0,358.0,227.0,358.0,381.06,600.97,376.96,594.5
2004,WY,West,242.55,306.0,22.0,522.77,True,False,0.32611881979901,0.501,0.464,188.9,193.0,242.55,306.0,242.55,306.0,418.42,527.88,402.78,508.15
2005,AK,West,176.85,248.0,44.0,626.64,False,True,0.52099693011956,0.317,0.282,195.3,198.9,171.6,240.64,171.05,239.87,296.03,415.14,284.05,398.34
2005,AL,South,187.09,220.0,45.0,503.36,False,True,0.29342298069038,0.428,0.372,195.3,188.3,180.63,212.41,180.96,212.79,303.23,356.56,300.5,353.36
2005,AR,South,237.93,345.0,65.0,548.84,True,False,0.39511266742726,0.51,0.434,195.3,188.3,229.72,333.09,230.13,333.69,385.62,559.16,382.16,554.14
2005,AZ,West,208.59,240.0,60.0,597.28,False,True,0.21840945128933,0.457,0.349,195.3,198.9,202.4,232.88,201.75,232.14,349.17,401.74,335.04,385.49
2005,CA,West,288.56,450.0,40.0,728.51,False,True,0.38404316434126,0.488,0.396,195.3,198.9,280.0,436.65,279.1,435.25,483.03,753.27,463.48,722.79
2005,CO,West,311.83,407.0,25.0,723.98,True,False,0.19345670769012,0.486,0.431,195.3,198.9,302.58,394.93,301.61,393.66,521.98,681.29,500.86,653.72
2005,CT,Northeast,288.38,447.0,15.0,792.45,True,False,0.45878631545087,0.389,0.364,195.3,207.5,278.23,431.27,278.93,432.35,450.84,698.82,463.19,717.97
2005,DC,South,272.45,359.0,50.0,845.02,True,False,0.20378717928526,0.442,0.322,195.3,188.3,263.05,346.61,263.52,347.24,441.57,581.85,437.61,576.62
2005,DE,South,248.83,330.0,20.0,636.84,False,True,0.41701600994066,0.431,0.391,195.3,188.3,240.24,318.61,240.68,319.19,403.29,534.85,399.67,530.04
2005,FL,South,230.38,275.0,32.0,682.41,False,True,0.35939946318339,0.395,0.338,195.3,188.3,222.43,265.51,222.83,265.99,373.39,445.71,370.03,441.7
2005,GA,South,249.44,300.0,40.0,648.43,False,True,0.20514866746842,0.48,0.385,195.3,188.3,240.83,289.64,241.27,290.17,404.28,486.22,400.65,481.86
2005,HI,West,348.9,436.0,5.0,713.22,True,False,0.35400150784766,0.565,0.489,195.3,198.9,338.55,423.07,337.47,421.71,584.03,729.83,560.4,700.3
2005,IA,Midwest,257.16,310.0,46.0,542.98,True,False,0.34926289561727,0.518,0.474,195.3,188.4,249.24,300.46,248.73,299.84,396.35,477.79,413.05,497.92
2005,ID,West,242.01,325.0,51.0,607.77,True,False,0.45349526872965,0.501,0.398,195.3,198.9,234.83,315.36,234.08,314.35,405.11,544.03,388.71,522.01
2005,IL,Midwest,247.86,336.0,51.0,751.4,True,False,0.37238608230344,0.376,0.33,195.3,188.4,240.23,325.66,239.74,324.99,382.01,517.86,398.11,539.68
2005,IN,Midwest,294.52,369.0,50.0,590.44,False,True,0.31266983543322,0.537,0.499,195.3,188.4,285.45,357.64,284.87,356.91,453.93,568.72,473.06,592.68
2005,KS,Midwest,281.55,359.0,89.0,607.29,True,False,0.26988392192613,0.524,0.464,195.3,188.4,272.88,347.95,272.32,347.24,433.94,553.31,452.22,576.62
2005,KY,South,279.44,365.0,39.0,586.47,True,False,0.25927564192525,0.519,0.476,195.3,188.3,269.79,352.4,270.28,353.04,452.9,591.57,448.83,586.26
2005,LA,South,205.37,258.0,10.0,519.65,True,False,0.44206990956907,0.451,0.395,195.3,188.3,198.28,249.09,198.64,249.55,332.85,418.15,329.86,414.4
2005,MA,Northeast,346.45,528.0,29.0,852.98,True,False,0.50504175890414,0.468,0.406,195.3,207.5,334.26,509.42,335.1,510.7,541.63,825.45,556.46,848.07
2005,MD,South,254.51,310.0,25.0,636.53,False,True,0.27304783080027,0.464,0.4,195.3,188.3,245.72,299.3,246.17,299.84,412.5,502.43,408.79,497.92
2005,ME,Northeast,243.63,302.0,52.0,540.95,True,False,0.31325464028946,0.514,0.45,195.3,207.5,235.06,291.38,235.65,292.1,380.88,472.13,391.32,485.07
2005,MI,Midwest,287.62,362.0,81.0,666.2,False,True,0.40537380632011,0.475,0.432,195.3,188.4,278.77,350.86,278.19,350.14,443.29,557.93,461.97,581.44
2005,MN,Midwest,323.81,493.0,38.0,724.97,True,False,0.39495097565045,0.484,0.447,195.3,188.4,313.84,477.82,313.2,476.84,499.07,759.83,520.1,791.85
2005,MO,Midwest,209.62,250.0,48.0,596.79,False,True,0.30896559417949,0.415,0.351,195.3,188.4,203.17,242.3,202.75,241.81,323.08,385.31,336.69,401.55
2005,MS,South,173.36,210.0,30.0,418.65,False,True,0.28799887592417,0.465,0.414,195.3,188.3,167.38,202.75,167.68,203.12,280.97,340.36,278.45,337.3
2005,MT,West,236.64,335.0,75.0,526.83,True,False,0.3752048665323,0.468,0.449,195.3,198.9,229.62,325.06,228.89,324.02,396.12,560.77,380.09,538.07
2005,NC,South,265.33,426.0,36.0,554.93,True,False,0.31549990197273,0.514,0.478,195.3,188.3,256.17,411.29,256.64,412.04,430.03,690.44,426.17,684.24
2005,ND,Midwest,245.7,324.0,43.0,551.5,True,False,0.29395584977921,0.465,0.446,195.3,188.4,238.14,314.03,237.65,313.38,378.68,499.36,394.64,520.41
2005,NE,Midwest,227.5,288.0,30.0,493.49,False,False,0.32344677099006,0.493,0.461,195.3,188.4,220.5,279.13,220.04,278.56,350.63,443.88,365.41,462.58
2005,NH,Northeast,258.46,372.0,32.0,689.58,False,True,0.24777762123571,0.414,0.375,195.3,207.5,249.37,358.91,249.99,359.81,404.07,581.57,415.14,597.5
2005,NJ,Northeast,333.37,503.0,61.0,832.62,True,False,0.58436659477965,0.496,0.4,195.3,207.5,321.64,485.3,322.45,486.52,521.18,786.37,535.46,807.91
2005,NM,West,222.75,300.0,57.0,506.44,True,False,0.24938300458769,0.492,0.44,195.3,198.9,216.14,291.1,215.45,290.17,372.87,502.18,357.78,481.86
2005,NV,West,273.94,329.0,16.0,685.97,True,False,0.36330967530688,0.457,0.399,195.3,198.9,265.81,319.24,264.96,318.22,458.56,550.72,440.0,528.44
2005,NY,Northeast,296.84,405.0,40.0,826.72,False,True,0.40631062737649,0.434,0.359,195.3,207.5,286.4,390.75,287.11,391.73,464.07,633.16,476.78,650.51
2005,OH,Midwest,253.83,331.0,93.0,633.22,True,False,0.28790306679513,0.437,0.401,195.3,188.4,246.02,320.81,245.51,320.15,391.21,510.15,407.7,531.65
2005,OK,South,229.14,292.0,16.0,509.78,True,False,0.22718660290302,0.5,0.449,195.3,188.3,221.23,281.92,221.63,282.43,371.38,473.26,368.04,469.01
2005,OR,West,266.47,419.0,98.0,688.25,True,False,0.3986980074674,0.481,0.387,195.3,198.9,258.57,406.57,257.74,405.27,446.05,701.38,428.0,672.99
2005,PA,Northeast,305.82,478.0,35.0,602.94,True,False,0.53670346676219,0.536,0.507,195.3,207.5,295.06,461.18,295.8,462.34,478.11,747.29,491.21,767.76
2005,PR,Northeast,108.66,133.0,7.0,287.69,True,False,0.27596653302562,0.409,0.378,195.3,207.5,104.84,128.32,105.1,128.64,169.87,207.93,174.53,213.62
2005,RI,Northeast,333.49,462.0,62.0,684.01,True,False,0.42899419372738,0.545,0.488,195.3,207.5,321.76,445.75,322.56,446.86,521.36,722.27,535.65,742.06
2005,SC,South,217.49,292.0,20.0,484.15,True,False,0.25397015909245,0.479,0.449,195.3,188.3,209.98,281.92,210.36,282.43,352.5,473.26,349.33,469.01
2005,SD,Midwest,221.42,256.0,28.0,512.57,True,False,0.17001086237522,0.469,0.432,195.3,188.4,214.6,248.12,214.16,247.61,341.26,394.56,355.64,411.18
2005,TN,South,214.91,275.0,30.0,643.72,False,True,0.27240182936824,0.414,0.334,195.3,188.3,207.49,265.51,207.87,265.99,348.32,445.71,345.19,441.7
2005,TX,South,269.35,336.0,54.0,777.34,False,False,0.20927235296792,0.418,0.347,195.3,188.3,260.05,324.4,260.52,324.99,436.55,544.57,432.63,539.68
2005,UT,West,273.76,371.0,24.0,672.6,True,False,0.20465406687551,0.497,0.407,195.3,198.9,265.64,359.99,264.79,358.84,458.26,621.03,439.71,595.9
