Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U
2010,AR,South,288.45,441.0,79.0,582.13,True,False,0.41214593702724,0.513,0.496,218.056,211.338
2010,AZ,West,216.4,240.0,60.0,630.66,False,True,0.24843872373575,0.405,0.343,218.056,221.203
2010,CA,West,314.46,450.0,40.0,827.45,False,True,0.28578781206235,0.448,0.38,218.056,221.203
2010,CO,West,359.0,443.0,25.0,789.12,True,False,0.25731659647905,0.504,0.455,218.056,221.203
2010,CT,Northeast,325.44,537.0,15.0,802.64,True,False,0.36643226519592,0.442,0.405,218.056,233.868
2010,DC,South,307.31,359.0,50.0,911.66,True,False,0.15549309907146,0.409,0.337,218.056,211.338
2010,DE,South,258.04,330.0,20.0,704.73,False,True,0.34893967081457,0.42,0.366,218.056,211.338
2010,FL,South,235.69,275.0,32.0,663.48,False,True,0.22675241530174,0.41,0.355,218.056,211.338
2010,GA,South,275.53,330.0,44.0,713.61,False,True,0.232795920796,0.449,0.386,218.056,211.338
2010,HI,West,425.03,559.0,5.0,846.38,True,False,0.3903637282854,0.565,0.502,218.056,221.203
2010,IA,Midwest,305.24,374.0,56.0,633.06,True,False,0.39427405926187,0.533,0.482,218.056,208.046
2010,ID,West,261.22,334.0,72.0,585.57,True,False,0.39565187929793,0.481,0.446,218.056,221.203
2010,IL,Midwest,272.54,385.0,51.0,817.64,True,False,0.31744986677567,0.386,0.333,218.056,208.046
2010,IN,Midwest,312.86,390.0,50.0,663.09,False,True,0.24530776706427,0.525,0.472,218.056,208.046
2010,KS,Midwest,336.29,436.0,109.0,711.21,True,False,0.35060432224135,0.527,0.473,218.056,208.046
2010,KY,South,300.56,415.0,39.0,650.97,True,False,0.23388634484955,0.494,0.462,218.056,211.338
2010,LA,South,213.14,247.0,10.0,762.42,True,False,0.35292313368808,0.416,0.28,218.056,211.338
2010,MA,Northeast,384.47,629.0,33.0,891.77,True,False,0.41300989037122,0.46,0.431,218.056,233.868
2010,MD,South,316.01,410.0,25.0,765.49,False,True,0.3009845248741,0.473,0.413,218.056,211.338
2010,ME,Northeast,280.62,356.0,62.0,605.31,True,False,0.30693035118407,0.501,0.464,218.056,233.868
2010,MI,Midwest,297.25,362.0,117.0,696.71,False,True,0.27557410651419,0.493,0.427,218.056,208.046
2010,MN,Midwest,355.77,377.0,38.0,815.22,True,False,0.36929175791232,0.472,0.436,218.056,208.046
2010,MO,Midwest,248.95,320.0,35.0,687.81,False,True,0.25960622083167,0.413,0.362,218.056,208.046
2010,MS,South,193.79,235.0,30.0,523.98,False,True,0.27285938003263,0.419,0.37,218.056,211.338
2010,MT,West,277.05,422.0,125.0,606.85,True,False,0.46890152648908,0.471,0.457,218.056,221.203
2010,NC,South,311.86,505.0,43.0,629.91,True,False,0.31355991239572,0.519,0.495,218.056,211.338
2010,ND,Midwest,316.45,431.0,43.0,692.29,True,False,0.36909388338826,0.478,0.457,218.056,208.046
2010,NE,Midwest,250.15,318.0,30.0,608.74,False,False,0.4027238808627,0.446,0.411,218.056,208.046
2010,NH,Northeast,276.34,427.0,32.0,728.97,False,True,0.40287426623673,0.418,0.379,218.056,233.868
2010,NJ,Northeast,392.22,600.0,87.0,866.35,True,False,0.37561038028885,0.514,0.453,218.056,233.868
2010,NM,West,314.48,426.0,71.0,621.4,True,False,0.34865004333093,0.558,0.506,218.056,221.203
2010,NV,West,325.3,400.0,16.0,831.12,True,False,0.28655305489189,0.463,0.391,218.056,221.203
2010,NY,Northeast,307.33,405.0,64.0,905.88,False,True,0.34577767710978,0.417,0.339,218.056,233.868
2010,OH,Midwest,288.47,375.0,106.0,720.67,True,False,0.23883997721389,0.443,0.4,218.056,208.046
2010,OK,South,290.69,430.0,16.0,628.6,True,False,0.29797364507243,0.506,0.462,218.056,211.338
2010,OR,West,301.2,493.0,115.0,707.48,True,False,0.38746716583811,0.454,0.426,218.056,221.203
2010,PA,Northeast,346.98,564.0,35.0,708.12,True,False,0.50696757436992,0.533,0.49,218.056,233.868
2010,PR,Northeast,120.06,133.0,7.0,358.72,True,False,0.26254057838711,0.362,0.335,218.056,233.868
2010,RI,Northeast,372.14,546.0,68.0,723.52,True,False,0.26699823204092,0.562,0.514,218.056,233.868
2010,SC,South,239.0,326.0,20.0,550.22,True,False,0.28755590352387,0.465,0.434,218.056,211.338
2010,SD,Midwest,268.14,309.0,28.0,612.48,True,False,0.20345725327857,0.474,0.438,218.056,208.046
2010,TN,South,223.33,275.0,30.0,679.03,False,True,0.22462967487014,0.413,0.329,218.056,211.338
2010,TX,South,326.77,406.0,59.0,798.11,False,False,0.21472117327015,0.504,0.409,218.056,211.338
2010,UT,West,322.37,451.0,29.0,679.79,True,False,0.25775271660841,0.502,0.474,218.056,221.203
2010,VA,South,295.98,378.0,54.0,756.9,False,True,0.20216478098768,0.452,0.391,218.056,211.338
2010,VT,Northeast,293.75,425.0,64.0,623.35,True,False,0.45045936976669,0.502,0.471,218.056,233.868
2010,WA,West,386.48,560.0,133.0,822.67,True,False,0.34450379148435,0.513,0.47,218.056,221.203
2010,WI,Midwest,279.5,363.0,54.0,667.71,False,True,0.46335784016046,0.465,0.419,218.056,208.046
2010,WV,South,254.3,424.0,24.0,653.0,True,False,0.30574477129709,0.407,0.389,218.056,211.338
2010,WY,West,341.82,438.0,31.0,706.11,True,False,0.32784812102856,0.514,0.484,218.056,221.203
2011,AK,West,234.84,370.0,56.0,771.67,False,True,0.45212386011349,0.333,0.304,224.939,227.485
2011,AL,South,211.58,265.0,45.0,557.68,False,True,0.20515408417013,0.412,0.379,224.939,218.618
2011,AR,South,284.41,451.0,81.0,596.0,True,False,0.34878242838844,0.505,0.477,224.939,218.618
2011,AZ,West,214.35,240.0,60.0,599.65,False,True,0.2226487329302,0.409,0.357,224.939,227.485
2011,CA,West,307.98,450.0,40.0,785.54,False,True,0.24954086913857,0.457,0.392,224.939,227.485
2011,CO,West,347.31,415.0,25.0,765.57,True,False,0.21760653368368,0.495,0.454,224.939,227.485
2011,CT,Northeast,324.51,555.0,15.0,827.56,True,False,0.33268291036762,0.425,0.392,224.939,240.997
2011,DC,South,302.89,359.0,50.0,953.41,True,False,0.16495848779061,0.39,0.318,224.939,218.618
2011,DE,South,247.09,330.0,20.0,659.94,False,True,0.3251137641893,0.431,0.374,224.939,218.618
2011,FL,South,238.72,275.0,32.0,668.74,False,True,0.17840466103248,0.411,0.357,224.939,218.618
2011,GA,South,274.81,330.0,44.0,705.14,False,True,0.2112814199272,0.463,0.39,224.939,218.618
2011,HI,West,429.79,549.0,5.0,898.48,True,False,0.31460030995244,0.55,0.478,224.939,227.485
2011,IA,Midwest,306.55,376.0,56.0,649.08,True,False,0.34137273596491,0.525,0.472,224.939,214.743
2011,ID,West,253.25,336.0,72.0,593.72,True,False,0.33731415180248,0.462,0.427,224.939,227.485
2011,IL,Midwest,268.68,388.0,51.0,845.08,True,False,0.28429581194902,0.374,0.318,224.939,214.743
2011,IN,Midwest,308.48,390.0,50.0,656.17,False,True,0.21791687471004,0.521,0.47,224.939,214.743
2011,KS,Midwest,326.75,435.0,108.0,707.89,True,False,0.30523283706765,0.515,0.462,224.939,214.743
2011,KY,South,300.47,415.0,39.0,635.29,True,False,0.20872539282928,0.508,0.473,224.939,218.618
2011,LA,South,198.74,247.0,10.0,669.62,True,False,0.29126455304091,0.375,0.297,224.939,218.618
2011,MA,Northeast,378.37,625.0,33.0,878.07,True,False,0.3912174823591,0.468,0.431,224.939,240.997
2011,MD,South,322.65,430.0,25.0,755.09,False,True,0.27570991670369,0.484,0.427,224.939,218.618
2011,ME,Northeast,280.98,359.0,62.0,606.32,True,False,0.29293843618813,0.501,0.463,224.939,240.997
2011,MI,Midwest,289.07,362.0,117.0,654.11,False,True,0.26362175613923,0.493,0.442,224.939,214.743
2011,MN,Midwest,346.31,372.0,38.0,812.63,True,False,0.33860160989056,0.458,0.426,224.939,214.743
2011,MO,Midwest,242.58,320.0,35.0,670.58,False,True,0.23285288613517,0.412,0.362,224.939,214.743
2011,MS,South,193.56,235.0,30.0,503.42,False,True,0.23192086545068,0.425,0.384,224.939,218.618
2011,MT,West,279.11,421.0,120.0,627.63,True,False,0.40612439800612,0.463,0.445,224.939,227.485
2011,NC,South,296.14,506.0,43.0,607.1,True,False,0.24300663168626,0.51,0.488,224.939,218.618
2011,ND,Midwest,328.0,442.0,43.0,702.11,True,False,0.3179906644997,0.489,0.467,224.939,214.743
2011,NE,Midwest,259.32,348.0,30.0,606.79,False,False,0.36837950988282,0.466,0.427,224.939,214.743
2011,NH,Northeast,273.38,427.0,32.0,718.93,False,True,0.29930485459871,0.41,0.38,224.939,240.997
2011,NJ,Northeast,394.59,598.0,87.0,823.05,True,False,0.34217695441391,0.524,0.479,224.939,240.997
2011,NM,West,284.24,386.0,72.0,682.17,True,False,0.3307441135692,0.496,0.417,224.939,227.485
2011,NV,West,309.81,398.0,16.0,764.3,True,False,0.22280027833986,0.466,0.405,224.939,227.485
2011,NY,Northeast,300.55,405.0,64.0,837.66,False,True,0.33074453878592,0.424,0.359,224.939,240.997
2011,OH,Midwest,281.67,387.0,108.0,700.14,True,False,0.21995443183835,0.445,0.402,224.939,214.743
2011,OK,South,277.06,358.0,16.0,592.54,True,False,0.26730634955354,0.507,0.468,224.939,218.618
2011,OR,West,295.42,496.0,116.0,683.01,True,False,0.33986095162704,0.46,0.433,224.939,227.485
2011,PA,Northeast,344.4,573.0,35.0,705.54,True,False,0.4613728440459,0.515,0.488,224.939,240.997
2011,PR,Northeast,120.0,133.0,7.0,371.58,True,False,0.21466775163848,0.363,0.323,224.939,240.997
2011,RI,Northeast,365.36,551.0,68.0,720.99,True,False,0.25983286755898,0.549,0.507,224.939,240.997
2011,SC,South,235.61,326.0,42.0,543.88,True,False,0.24221353098539,0.471,0.433,224.939,218.618
2011,SD,Midwest,268.43,314.0,28.0,599.17,True,False,0.16661918772548,0.478,0.448,224.939,214.743
2011,TN,South,220.31,275.0,30.0,612.44,False,True,0.18893184404903,0.405,0.36,224.939,218.618
2011,TX,South,324.49,415.0,60.0,711.49,False,False,0.17849062734301,0.515,0.456,224.939,218.618
2011,UT,West,311.53,452.0,29.0,705.34,True,False,0.21937241401735,0.478,0.442,224.939,227.485
2011,VA,South,292.95,378.0,54.0,761.45,False,True,0.18339796138917,0.441,0.385,224.939,218.618
2011,VT,Northeast,294.15,425.0,64.0,631.81,True,False,0.40623294516227,0.49,0.466,224.939,240.997
2011,WA,West,371.29,570.0,135.0,845.03,True,False,0.29278657557348,0.482,0.439,224.939,227.485
2011,WI,Midwest,270.92,363.0,54.0,644.41,False,True,0.41775118279915,0.454,0.42,224.939,214.743
2011,WV,South,258.62,424.0,24.0,669.76,True,False,0.26765664581219,0.412,0.386,224.939,218.618
2011,WY,West,334.66,430.0,31.0,699.64,True,False,0.2688003116609,0.509,0.478,224.939,227.485
2012,AK,West,233.18,370.0,56.0,760.16,False,True,0.47570789952988,0.341,0.307,229.594,232.376
2012,AL,South,212.18,265.0,45.0,567.57,False,True,0.2046433522086,0.418,0.374,229.594,223.242
2012,AR,South,289.33,457.0,82.0,647.25,True,False,0.33497017360283,0.518,0.447,229.594,223.242
2012,AZ,West,214.36,240.0,60.0,587.54,False,True,0.20200894983416,0.415,0.365,229.594,232.376
2012,CA,West,305.81,450.0,40.0,820.48,False,True,0.25823685735169,0.453,0.373,229.594,232.376
2012,CO,West,359.85,454.0,25.0,795.9,True,False,0.20370763059117,0.494,0.452,229.594,232.376
2012,CT,Northeast,329.06,573.0,15.0,809.28,True,False,0.3525365366484,0.436,0.407,229.594,245.698
2012,DC,South,303.08,359.0,50.0,881.46,True,False,0.16345459297908,0.408,0.344,229.594,223.242
2012,DE,South,254.01,330.0,20.0,690.32,False,True,0.31420655567488,0.421,0.368,229.594,223.242
2012,FL,South,234.28,275.0,32.0,630.85,False,True,0.16442226845339,0.431,0.371,229.594,223.242
2012,GA,South,274.86,330.0,44.0,692.27,False,True,0.18594813344053,0.459,0.397,229.594,223.242
2012,HI,West,425.05,523.0,5.0,904.23,True,False,0.33103425153153,0.526,0.47,229.594,232.376
2012,IA,Midwest,316.01,385.0,57.0,640.65,True,False,0.34117172619336,0.53,0.493,229.594,219.1
2012,ID,West,256.18,343.0,72.0,610.32,True,False,0.30667876264716,0.461,0.42,229.594,232.376
2012,IL,Midwest,276.13,403.0,51.0,806.93,True,False,0.2663452557943,0.385,0.342,229.594,219.1
2012,IN,Midwest,300.99,390.0,50.0,678.96,False,True,0.20665630129009,0.492,0.443,229.594,219.1
2012,KS,Midwest,325.95,444.0,111.0,652.81,True,False,0.3180344091447,0.543,0.499,229.594,219.1
2012,KY,South,301.77,415.0,39.0,678.85,True,False,0.21421057641141,0.489,0.445,229.594,223.242
2012,LA,South,199.08,247.0,10.0,576.36,True,False,0.24417520308339,0.399,0.345,229.594,223.242
2012,MA,Northeast,391.48,653.0,33.0,852.49,True,False,0.41268644759065,0.485,0.459,229.594,245.698
2012,MD,South,326.45,430.0,50.0,763.37,False,True,0.28191148499806,0.481,0.428,229.594,223.242
2012,ME,Northeast,286.29,366.0,64.0,624.65,True,False,0.2878164175717,0.505,0.458,229.594,245.698
2012,MI,Midwest,290.8,362.0,117.0,675.11,False,True,0.25765040254522,0.488,0.431,229.594,219.1
2012,MN,Midwest,353.56,385.0,38.0,787.87,True,False,0.35059223545073,0.482,0.449,229.594,219.1
2012,MO,Midwest,244.88,320.0,35.0,658.01,False,True,0.2421427830781,0.417,0.372,229.594,219.1
2012,MS,South,192.95,235.0,30.0,508.99,False,True,0.22936931674614,0.426,0.379,229.594,223.242
2012,MT,West,285.23,431.0,123.0,709.45,True,False,0.4068584280742,0.465,0.402,229.594,232.376
2012,NC,South,287.02,522.0,45.0,568.41,True,False,0.23830527120208,0.516,0.505,229.594,223.242
2012,ND,Midwest,357.07,470.0,43.0,798.84,True,False,0.30340136806162,0.475,0.447,229.594,219.1
2012,NE,Midwest,260.85,354.0,70.0,574.99,False,False,0.34572681240971,0.474,0.454,229.594,219.1
2012,NH,Northeast,280.63,427.0,32.0,722.79,False,True,0.27153394954832,0.416,0.388,229.594,245.698
2012,NJ,Northeast,391.99,611.0,87.0,856.94,True,False,0.32724508381203,0.523,0.457,229.594,245.698
2012,NM,West,289.71,397.0,74.0,644.13,True,False,0.28840213303789,0.495,0.45,229.594,232.376
2012,NV,West,305.93,396.0,16.0,746.33,True,False,0.22210443287585,0.474,0.41,229.594,232.376
2012,NY,Northeast,298.89,405.0,64.0,848.14,False,True,0.31217490616324,0.425,0.352,229.594,245.698
2012,OH,Midwest,291.25,400.0,111.0,716.69,True,False,0.22803777106096,0.448,0.406,229.594,219.1
2012,OK,South,279.81,368.0,16.0,640.5,True,False,0.25451910233925,0.496,0.437,229.594,223.242
2012,OR,West,302.61,507.0,118.0,688.48,True,False,0.3289555134005,0.462,0.44,229.594,232.376
2012,PA,Northeast,358.04,573.0,35.0,698.12,True,False,0.428805149727,0.54,0.513,229.594,245.698
2012,PR,Northeast,119.27,133.0,7.0,355.44,True,False,0.20419451125927,0.366,0.336,229.594,245.698
2012,RI,Northeast,373.65,566.0,68.0,720.79,True,False,0.25567676933994,0.553,0.518,229.594,245.698
2012,SC,South,242.27,326.0,42.0,553.89,True,False,0.20582956152372,0.474,0.437,229.594,223.242
2012,SD,Midwest,273.15,323.0,28.0,645.09,True,False,0.15917341613658,0.461,0.423,229.594,219.1
2012,TN,South,219.49,275.0,30.0,610.73,False,True,0.17257144244537,0.401,0.359,229.594,223.242
2012,TX,South,333.6,426.0,61.0,752.77,False,False,0.19291251388478,0.507,0.443,229.594,223.242
2012,UT,West,328.33,467.0,25.0,721.47,True,False,0.25630578697631,0.493,0.455,229.594,232.376
2012,VA,South,294.09,378.0,54.0,803.46,False,True,0.18449731690121,0.43,0.366,229.594,223.242
2012,VT,Northeast,305.58,425.0,68.0,652.24,True,False,0.40046708695217,0.499,0.469,229.594,245.698
2012,WA,West,385.66,583.0,138.0,830.77,True,False,0.29460868128025,0.495,0.464,229.594,232.376
2012,WI,Midwest,273.62,363.0,54.0,638.47,False,True,0.41411248387297,0.47,0.429,229.594,219.1
2012,WV,South,275.3,424.0,24.0,692.61,True,False,0.30820558601268,0.427,0.397,229.594,223.242
2012,WY,West,348.13,444.0,32.0,724.37,True,False,0.26598722463006,0.511,0.481,229.594,232.376
2013,AK,West,237.8,370.0,56.0,770.66,False,True,0.47007446704771,0.337,0.309,232.957,235.824
2013,AL,South,214.98,265.0,45.0,585.68,False,True,0.20789416110215,0.415,0.367,232.957,226.721
2013,AR,South,298.66,451.0,81.0,619.71,True,False,0.30681955345916,0.518,0.482,232.957,226.721
2013,AZ,West,222.58,240.0,122.0,654.99,False,True,0.16748825856095,0.414,0.34,232.957,235.824
2013,CA,West,313.13,450.0,40.0,804.33,False,True,0.27595312853868,0.473,0.389,232.957,235.824
2013,CO,West,368.89,466.0,25.0,826.57,True,False,0.21258953404007,0.504,0.446,232.957,235.824
2013,CT,Northeast,333.71,591.0,15.0,775.51,True,False,0.34380165788557,0.443,0.43,232.957,249.038
2013,DC,South,301.53,359.0,50.0,951.26,True,False,0.17075524132402,0.386,0.317,232.957,226.721
2013,DE,South,252.65,330.0,20.0,673.57,False,True,0.30572594969803,0.425,0.375,232.957,226.721
2013,FL,South,236.2,275.0,32.0,630.29,False,True,0.15625548517455,0.434,0.375,232.957,226.721
2013,GA,South,268.85,330.0,44.0,653.2,False,True,0.16087684070166,0.481,0.412,232.957,226.721
2013,HI,West,431.9,534.0,5.0,909.68,True,False,0.36675736585065,0.545,0.475,232.957,235.824
2013,IA,Midwest,325.35,396.0,59.0,653.13,True,False,0.33448265397997,0.532,0.498,232.957,222.17
2013,ID,West,268.65,357.0,72.0,620.04,True,False,0.25833945835925,0.473,0.433,232.957,235.824
2013,IL,Midwest,284.57,413.0,51.0,819.83,True,False,0.25488840498501,0.395,0.347,232.957,222.17
2013,IN,Midwest,252.8,390.0,37.0,734.38,False,True,0.19546791510121,0.367,0.344,232.957,222.17
2013,KS,Midwest,341.57,456.0,114.0,698.71,True,False,0.29914226692794,0.533,0.489,232.957,222.17
2013,KY,South,302.73,415.0,39.0,700.23,True,False,0.20580361083207,0.468,0.432,232.957,226.721
2013,LA,South,206.14,247.0,10.0,609.92,True,False,0.18948456027448,0.391,0.338,232.957,226.721
2013,MA,Northeast,398.82,674.0,33.0,910.58,True,False,0.37024035816275,0.472,0.438,232.957,249.038
2013,MD,South,328.47,430.0,50.0,827.43,False,True,0.27962469237208,0.472,0.397,232.957,226.721
2013,ME,Northeast,289.96,372.0,65.0,616.86,True,False,0.2783136895744,0.514,0.47,232.957,249.038
2013,MI,Midwest,296.25,362.0,117.0,679.73,False,True,0.22509365429013,0.498,0.436,232.957,222.17
2013,MN,Midwest,372.32,393.0,24.0,824.83,True,False,0.36749302079312,0.491,0.451,232.957,222.17
2013,MO,Midwest,245.32,320.0,35.0,639.89,False,True,0.23127439833218,0.426,0.383,232.957,222.17
2013,MS,South,194.36,235.0,30.0,516.2,False,True,0.21607158585031,0.416,0.377,232.957,226.721
2013,MT,West,302.95,446.0,127.0,662.0,True,False,0.39604975378804,0.469,0.458,232.957,235.824
2013,NC,South,296.54,535.0,46.0,598.53,True,False,0.24451175903364,0.51,0.495,232.957,226.721
2013,ND,Midwest,399.07,516.0,43.0,821.13,True,False,0.32714472418674,0.51,0.486,232.957,222.17
2013,NE,Midwest,273.39,362.0,70.0,623.98,False,False,0.28831679207351,0.475,0.438,232.957,222.17
2013,NH,Northeast,292.58,427.0,32.0,795.73,False,True,0.22587936288439,0.404,0.368,232.957,249.038
2013,NJ,Northeast,396.07,624.0,87.0,854.35,True,False,0.35187876644149,0.527,0.464,232.957,249.038
2013,NM,West,310.2,407.0,76.0,735.88,True,False,0.25393044178381,0.474,0.422,232.957,235.824
2013,NV,West,312.9,402.0,16.0,774.62,True,False,0.22902475479077,0.481,0.404,232.957,235.824
2013,NY,Northeast,303.83,405.0,64.0,883.15,False,True,0.31053021487796,0.421,0.344,232.957,249.038
2013,OH,Midwest,305.82,413.0,115.0,764.27,True,False,0.19912713946085,0.447,0.4,232.957,222.17
2013,OK,South,293.36,386.0,16.0,652.45,True,False,0.21818970855635,0.505,0.45,232.957,226.721
2013,OR,West,323.4,524.0,122.0,725.68,True,False,0.31535438421972,0.479,0.446,232.957,235.824
2013,PA,Northeast,363.17,573.0,70.0,718.18,True,False,0.39739933700484,0.538,0.506,232.957,249.038
2013,PR,Northeast,121.86,133.0,7.0,378.93,True,False,0.22369129996893,0.367,0.322,232.957,249.038
2013,RI,Northeast,339.34,566.0,45.0,773.25,True,False,0.24136357844163,0.474,0.439,232.957,249.038
2013,SC,South,247.08,326.0,42.0,607.74,True,False,0.18816014959999,0.457,0.407,232.957,226.721
2013,SD,Midwest,287.26,333.0,28.0,638.14,True,False,0.15672135819323,0.484,0.45,232.957,222.17
2013,TN,South,224.37,275.0,30.0,633.06,False,True,0.17308785673215,0.406,0.354,232.957,226.721
2013,TX,South,345.79,440.0,62.0,886.76,False,False,0.19257093794736,0.493,0.39,232.957,226.721
2013,UT,West,346.97,479.0,26.0,761.11,True,False,0.25841308903543,0.495,0.456,232.957,235.824
2013,VA,South,299.02,378.0,54.0,840.09,False,True,0.18030320838483,0.428,0.356,232.957,226.721
2013,VT,Northeast,313.8,425.0,69.0,652.84,True,False,0.39540381615265,0.505,0.481,232.957,249.038
2013,WA,West,385.9,604.0,143.0,847.92,True,False,0.29518917229272,0.49,0.455,232.957,235.824
2013,WI,Midwest,274.51,363.0,54.0,659.89,False,True,0.37263001154709,0.459,0.416,232.957,222.17
2013,WV,South,276.08,424.0,24.0,702.65,True,False,0.31977643943914,0.421,0.393,232.957,226.721
2013,WY,West,362.21,459.0,33.0,731.93,True,False,0.28224198118307,0.533,0.495,232.957,235.824
2014,AK,West,240.94,370.0,56.0,803.42,False,True,0.43368771767563,0.346,0.3,236.736,240.215
2014,AL,South,217.11,265.0,45.0,597.38,False,True,0.19192626296445,0.411,0.363,236.736,230.552
2014,AR,South,295.24,451.0,81.0,613.66,True,False,0.30774321755234,0.511,0.481,236.736,230.552
2014,AZ,West,225.35,240.0,123.0,719.21,False,True,0.17749918787425,0.415,0.313,236.736,240.215
2014,CA,West,312.81,450.0,40.0,898.09,False,True,0.30776556260808,0.465,0.348,236.736,240.215
2014,CO,West,377.83,481.0,25.0,820.72,True,False,0.25232252450412,0.505,0.46,236.736,240.215
2014,CT,Northeast,333.18,590.0,15.0,807.61,True,False,0.38071775491524,0.433,0.413,236.736,252.463
2014,DC,South,302.19,359.0,50.0,914.66,True,False,0.16318237727587,0.395,0.33,236.736,230.552
2014,DE,South,250.66,330.0,20.0,675.33,False,True,0.32618040750708,0.413,0.371,236.736,230.552
2014,GA,South,272.57,330.0,44.0,711.49,False,True,0.14297575816449,0.458,0.383,236.736,230.552
2014,HI,West,440.23,544.0,5.0,914.33,True,False,0.34779385380927,0.562,0.481,236.736,240.215
2014,IA,Midwest,336.82,408.0,60.0,687.79,True,False,0.33170497625756,0.528,0.49,236.736,225.425
2014,ID,West,287.12,383.0,72.0,632.95,True,False,0.3216817705212,0.495,0.454,236.736,240.215
2014,IL,Midwest,290.82,418.0,51.0,870.27,True,False,0.28676806853174,0.387,0.334,236.736,225.425
2014,IN,Midwest,259.43,390.0,37.0,747.97,False,True,0.18825733920894,0.37,0.347,236.736,225.425
2014,KS,Midwest,351.34,469.0,117.0,718.96,True,False,0.28344603027204,0.533,0.489,236.736,225.425
2014,KY,South,302.66,415.0,39.0,722.21,True,False,0.21471015518539,0.466,0.419,236.736,230.552
2014,LA,South,207.35,247.0,10.0,629.94,True,False,0.15678282912745,0.389,0.329,236.736,230.552
2014,MA,Northeast,416.22,679.0,33.0,940.48,True,False,0.40413860237972,0.479,0.443,236.736,252.463
2014,MD,South,328.19,430.0,50.0,794.09,False,True,0.29158505898301,0.476,0.413,236.736,230.552
2014,ME,Northeast,294.0,378.0,66.0,623.73,True,False,0.29472205066884,0.507,0.471,236.736,252.463
2014,MI,Midwest,296.42,362.0,117.0,661.38,False,True,0.24515397027341,0.498,0.448,236.736,225.425
2014,MN,Midwest,390.82,405.0,25.0,876.74,True,False,0.40683110142953,0.49,0.446,236.736,225.425
2014,MO,Midwest,245.26,320.0,35.0,666.58,False,True,0.21669176057216,0.414,0.368,236.736,225.425
2014,MS,South,199.17,235.0,30.0,546.32,False,True,0.20082208178641,0.418,0.365,236.736,230.552
2014,MT,West,310.58,464.0,132.0,693.6,True,False,0.37561809231414,0.463,0.448,236.736,240.215
2014,NC,South,240.63,350.0,15.0,655.24,True,False,0.18576507359145,0.397,0.367,236.736,230.552
2014,ND,Midwest,432.41,570.0,43.0,903.18,True,False,0.3106900795459,0.509,0.479,236.736,225.425
2014,NE,Midwest,286.81,372.0,70.0,637.22,False,False,0.26689301213722,0.481,0.45,236.736,225.425
2014,NH,Northeast,293.47,427.0,32.0,773.83,False,True,0.23537866888509,0.413,0.379,236.736,252.463
2014,NJ,Northeast,402.52,636.0,87.0,872.16,True,False,0.42070533397017,0.53,0.462,236.736,252.463
2014,NM,West,300.62,406.0,75.0,746.75,True,False,0.23965990062577,0.501,0.403,236.736,240.215
2014,NV,West,314.62,407.0,16.0,750.58,True,False,0.26547645058652,0.486,0.419,236.736,240.215
2014,NY,Northeast,307.33,405.0,68.0,949.58,False,True,0.33126528210987,0.404,0.324,236.736,252.463
2014,OH,Midwest,314.74,418.0,116.0,785.12,True,False,0.22000782487325,0.442,0.401,236.736,225.425
2014,OK,South,323.34,440.0,16.0,676.29,True,False,0.2115631960038,0.528,0.478,236.736,230.552
2014,OR,West,331.12,538.0,126.0,743.51,True,False,0.3012767063455,0.481,0.445,236.736,240.215
2014,PA,Northeast,377.16,573.0,70.0,783.64,True,False,0.42761932374134,0.527,0.481,236.736,252.463
2014,PR,Northeast,119.32,133.0,7.0,360.37,True,False,0.19361589514351,0.36,0.331,236.736,252.463
2014,RI,Northeast,332.18,566.0,44.0,767.7,True,False,0.27478711071133,0.456,0.433,236.736,252.463
2014,SC,South,249.39,326.0,42.0,629.61,True,False,0.15244985779224,0.446,0.396,236.736,230.552
2014,SD,Midwest,296.29,345.0,28.0,670.33,True,False,0.14816655937312,0.476,0.442,236.736,225.425
2014,TN,South,228.14,275.0,30.0,686.22,False,True,0.15600124434427,0.391,0.332,236.736,230.552
2014,TX,South,357.26,454.0,63.0,848.93,False,False,0.2117559051806,0.503,0.421,236.736,230.552
2014,UT,West,363.2,487.0,26.0,826.86,True,False,0.24131695899639,0.486,0.439,236.736,240.215
2014,VA,South,299.66,378.0,54.0,880.66,False,True,0.16698514762085,0.418,0.34,236.736,230.552
2014,VT,Northeast,313.15,425.0,58.0,695.05,True,False,0.39638617033738,0.486,0.451,236.736,252.463
2014,WA,West,408.47,624.0,148.0,914.42,True,False,0.28789781320408,0.484,0.447,236.736,240.215
2014,WI,Midwest,286.51,370.0,54.0,675.39,False,True,0.38664006852104,0.47,0.424,236.736,225.425
2014,WV,South,282.02,424.0,24.0,724.26,True,False,0.30670014483795,0.421,0.389,236.736,230.552
2014,WY,West,369.95,471.0,34.0,765.13,True,False,0.23423693078617,0.518,0.484,236.736,240.215
2015,AK,West,251.95,370.0,56.0,875.1,False,True,0.38370249942348,0.323,0.288,237.017,243.015
2015,AL,South,221.85,265.0,45.0,720.25,False,True,0.17827950086679,0.39,0.308,237.017,230.147
2015,AR,South,309.98,451.0,81.0,654.59,True,False,0.32558105692832,0.508,0.474,237.017,230.147
